actual,proposed
0.0,0.15689989924430847
0.0,0.20000000298023224
0.0,0.15295739471912384
0.0,0.15114012360572815
0.05735292285680771,0.20000000298023224
0.06851090490818024,0.20000000298023224
0.07749313861131668,0.14930395781993866
0.09288216382265091,0.14925701916217804
0.1037522628903389,0.20000000298023224
0.11857152730226517,0.20000000298023224
0.131296306848526,0.20000000298023224
0.13969850540161133,0.20000000298023224
0.15447445213794708,0.20000000298023224
0.1480841338634491,0.20000000298023224
0.09820716083049774,0.20000000298023224
0.08410287648439407,0.20000000298023224
0.07022862136363983,0.20000000298023224
0.043496787548065186,0.20000000298023224
0.025873618200421333,0.20000000298023224
0.012862449511885643,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.06836885213851929,0.20000000298023224
0.07515062391757965,0.20000000298023224
0.08188779652118683,0.20000000298023224
0.08858257532119751,0.20000000298023224
0.09523817896842957,0.20000000298023224
0.10621563345193863,0.20000000298023224
0.12145646661520004,0.20000000298023224
0.12782889604568481,0.20000000298023224
0.1341785043478012,0.20000000298023224
0.13614873588085175,0.20000000298023224
0.13380125164985657,0.20000000298023224
0.13155430555343628,0.20000000298023224
0.13376307487487793,0.20000000298023224
0.12728634476661682,0.20000000298023224
0.1253211796283722,0.20000000298023224
0.12344185262918472,0.20000000298023224
0.12164505571126938,0.20000000298023224
0.12428665906190872,0.20000000298023224
0.11822612583637238,0.20000000298023224
0.11230210214853287,0.20000000298023224
0.10650929063558578,0.20000000298023224
0.1008414775133133,0.20000000298023224
0.09093475341796875,0.20000000298023224
0.08556254208087921,0.20000000298023224
0.07593914121389389,0.20000000298023224
0.0664786696434021,0.20000000298023224
0.06153339892625809,0.20000000298023224
0.05667704716324806,0.20000000298023224
0.04754673317074776,0.20000000298023224
0.03836313262581825,0.20000000298023224
0.03388042375445366,0.20000000298023224
0.029466282576322556,0.20000000298023224
0.016399947926402092,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.05185791477560997,0.20000000298023224
0.0812373012304306,0.20000000298023224
0.08538999408483505,0.20000000298023224
0.02475040778517723,0.20000000298023224
0.007907581515610218,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
